,DrugBank ID,OMIM ID
4742,DB00455,D014652
4743,DB00455,D017674
4744,DB00914,D004831
4745,DB00914,D004832
4746,DB00914,D005767
4747,DB00914,D006973
4748,DB00914,D007249
4749,DB00914,D008171
4750,DB00914,D009135
4751,DB00914,D009203
4752,DB00914,D009503
4753,DB00914,D010292
4754,DB00914,D011471
4755,DB00914,D011537
4756,DB00914,D011655
4757,DB00914,D013921
4758,DB00914,D014839
4759,DB00914,D017674
4760,DB00482,D004831
4761,DB00482,D004832
4762,DB00549,D005923
4763,DB00549,D006973
4764,DB00549,D007249
4765,DB00549,D013921
4766,DB00549,D014839
4767,DB00178,D001008
4768,DB00178,D001259
4769,DB00178,D003251
4770,DB00178,D004830
4771,DB00178,D006029
4772,DB00178,D006970
4773,DB00178,D007037
4774,DB00178,D009207
4775,DB00178,D010291
4776,DB00178,D011507
4777,DB00178,D012640
4778,DB00178,D013262
4779,DB00178,D013375
4780,DB00178,D017674
4781,DB00178,D019954
4782,DB00178,D020301
4783,DB01092,D006973
4784,DB01092,D007022
4785,DB01092,D007249
4786,DB01092,D013921
4787,DB01092,D020246
4788,DB01393,D004827
4789,DB01393,D004832
4790,DB01393,D005767
4791,DB01393,D006973
4792,DB01393,D007022
4793,DB01393,D007249
4794,DB01393,D007410
4795,DB01393,D007676
4796,DB01393,D008569
4797,DB01393,D009069
4798,DB01393,D009202
4799,DB01393,D009336
4800,DB01393,D010292
4801,DB01393,D010302
4802,DB01393,D010689
4803,DB01393,D011537
4804,DB01393,D011782
4805,DB01393,D012206
4806,DB01393,D013921
4807,DB01393,D014693
4808,DB01393,D015431
4809,DB01393,D018487
4810,DB01393,D018754
4811,DB01393,D020257
4812,DB01645,D009369
4813,DB03128,D006973
4814,DB03128,D007022
4815,DB03128,D007249
4816,DB03128,D007410
4817,DB03128,D007431
4818,DB03128,D007565
4819,DB03128,D007674
4820,DB03128,D007859
4821,DB03128,D008569
4822,DB03128,D009069
4823,DB03128,D009202
4824,DB03128,D009205
4825,DB03128,D009336
4826,DB03128,D009369
4827,DB03128,D009410
4828,DB03128,D009503
4829,DB03128,D010292
4830,DB03128,D010302
4831,DB03128,D010689
4832,DB03128,D011537
4833,DB03128,D011782
4834,DB03128,D013921
4835,DB03128,D014202
4836,DB03128,D015431
4837,DB03128,D018487
4838,DB03128,D018754
4839,DB03128,D020257
4840,DB01204,D004831
4841,DB01204,D006973
4842,DB01204,D007022
4843,DB01204,D007249
4844,DB01204,D007410
4845,DB01204,D009069
4846,DB01204,D009135
4847,DB01204,D009202
4848,DB01204,D009336
4849,DB01204,D009369
4850,DB01204,D009503
4851,DB01204,D010146
4852,DB01204,D010190
4853,DB01204,D010292
4854,DB01204,D010689
4855,DB01204,D011537
4856,DB01204,D013921
4857,DB01204,D014839
4858,DB01204,D018487
4859,DB00773,D006973
4860,DB00773,D007022
4861,DB00445,D001249
4862,DB00445,D004715
4863,DB00445,D007964
4864,DB00445,D008881
4865,DB00445,D010195
4866,DB00445,D010612
4867,DB00445,D012852
4868,DB00445,D015267
4869,DB00445,D029424
4870,DB00945,D009369
4871,DB00945,D009503
4872,DB00945,D009369
4873,DB00945,D009503
4874,DB01100,D003967
4875,DB01100,D004487
4876,DB01100,D005221
4877,DB01100,D006973
4878,DB01100,D007010
4879,DB01100,D007177
4880,DB01100,D007970
4881,DB01100,D008113
4882,DB01100,D008171
4883,DB01100,D008175
4884,DB01100,D009135
4885,DB01100,D009203
4886,DB01100,D009325
4887,DB01100,D009362
4888,DB01100,D009369
4889,DB01100,D009422
4890,DB01100,D009437
4891,DB01100,D009503
4892,DB01100,D010051
4893,DB01100,D010146
4894,DB01100,D010190
4895,DB01100,D010198
4896,DB01100,D010292
4897,DB01100,D010523
4898,DB01100,D010689
4899,DB01100,D011115
4900,DB01100,D011471
4901,DB01100,D011655
4902,DB01100,D013118
4903,DB01100,D013280
4904,DB01100,D013921
4905,DB01100,D013923
4906,DB01100,D014012
4907,DB01100,D014652
4908,DB01100,D014839
4909,DB01100,D015433
4910,DB01100,D017093
4911,DB01100,D017202
4912,DB01100,D018805
4913,DB01100,D020246
4914,DB01100,D020258
4915,DB01100,D052016
4916,DB01100,D064420
4917,DB00861,D007249
4918,DB00861,D007319
4919,DB00861,D007565
4920,DB00861,D007674
4921,DB00861,D007859
4922,DB00861,D008206
4923,DB00861,D008582
4924,DB00861,D009102
4925,DB00861,D009410
4926,DB00861,D010302
4927,DB00861,D011014
4928,DB00861,D011605
4929,DB00861,D012559
4930,DB00861,D013226
4931,DB00861,D014202
4932,DB00861,D017114
4933,DB00861,D019964
4934,DB00605,D001008
4935,DB00605,D003251
4936,DB00605,D004830
4937,DB00605,D006970
4938,DB00605,D007037
4939,DB00605,D009207
4940,DB00605,D010291
4941,DB00605,D011507
4942,DB00605,D012640
4943,DB00605,D013262
4944,DB00605,D013375
4945,DB00605,D017674
4946,DB00605,D020301
4947,DB00276,D007022
4948,DB00640,D004831
4949,DB00640,D004832
4950,DB01177,D004831
4951,DB01177,D005923
4952,DB01177,D006261
4953,DB01177,D006973
4954,DB01177,D007022
4955,DB01177,D007249
4956,DB01177,D007319
4957,DB01177,D007333
4958,DB01177,D007674
4959,DB01177,D008569
4960,DB01177,D009069
4961,DB01177,D009202
4962,DB01177,D009205
4963,DB01177,D011537
4964,DB01177,D013921
4965,DB01177,D014693
4966,DB01177,D015427
4967,DB01177,D015428
4968,DB01177,D015431
4969,DB01177,D023921
4970,DB01097,D004829
4971,DB01097,D020300
4972,DB00514,D006973
4973,DB00514,D007022
4974,DB00514,D009503
4975,DB00514,D010292
4976,DB01115,D020300
4977,DB00530,D004827
4978,DB00530,D004830
4979,DB00530,D006973
4980,DB01623,D007249
4981,DB01623,D007319
4982,DB01623,D007565
4983,DB01623,D007674
4984,DB01623,D007859
4985,DB01623,D008206
4986,DB01623,D008582
4987,DB01623,D009102
4988,DB01623,D009410
4989,DB01623,D010302
4990,DB01623,D011014
4991,DB01623,D011605
4992,DB01623,D012559
4993,DB01623,D013226
4994,DB01623,D014202
4995,DB01623,D017114
4996,DB01623,D019964
4997,DB00328,D001281
4998,DB00328,D004827
4999,DB00328,D004829
5000,DB00328,D004831
5001,DB00328,D004832
5002,DB00672,D001008
5003,DB00672,D001259
5004,DB00672,D003251
5005,DB00672,D004830
5006,DB00672,D006029
5007,DB00672,D006970
5008,DB00672,D007037
5009,DB00672,D009207
5010,DB00672,D010291
5011,DB00672,D011507
5012,DB00672,D012640
5013,DB00672,D013262
5014,DB00672,D013375
5015,DB00672,D017674
5016,DB00672,D019954
5017,DB00672,D020301
5018,DB00368,D006973
5019,DB00368,D007022
5020,DB00368,D007249
5021,DB00368,D007319
5022,DB00368,D007410
5023,DB00368,D009069
5024,DB00368,D009202
5025,DB00368,D009336
5026,DB00368,D009369
5027,DB00368,D009503
5028,DB00368,D010292
5029,DB00368,D010302
5030,DB00368,D011537
5031,DB00368,D013921
5032,DB00368,D014839
5033,DB00368,D018487
5034,DB01059,D006973
5035,DB01059,D007022
5036,DB01059,D007249
5037,DB01059,D007410
5038,DB01059,D009503
5039,DB01059,D010292
