Unnamed: 0,DrugBank ID,MeSH ID
1245,DB00959,D000172
1246,DB00959,D002294
1247,DB00959,D018901
1248,DB00959,D002006
1249,DB00959,D013919
1250,DB00959,D054437
1251,DB00959,D003731
1252,DB00959,D031249
1253,DB00959,D003414
1254,DB00959,D006950
1255,DB00959,D056729
1256,DB00959,D013322
1257,DB00959,D008589
1258,DB00959,D052537
1259,DB00959,D008527
1260,DB00959,D013964
1261,DB00959,D002971
1262,DB00959,D017492
1263,DB00959,D013920
1264,DB00959,D000306
1265,DB00959,D010282
1266,DB00959,D013922
1267,DB00959,D001474
1268,DB00959,D020096
1269,DB00959,D007922
1270,DB00959,D004165
1271,DB00959,D005271
1272,DB00959,D052536
1273,DB00959,D001176
1274,DB00959,D015211
1275,DB00959,D018357
1276,DB00959,D008305
1277,DB00959,D006394
1278,DB00959,D015459
1279,DB00959,D006501
1280,DB00959,D012552
1281,DB00959,D017887
1282,DB00959,D017681
1283,DB00959,D009889
1284,DB00959,D014202
1285,DB00959,D000743
1286,DB00959,D012614
1287,DB00959,D003218
1288,DB00959,D015001
1289,DB00959,D003551
1290,DB00959,D020194
1291,DB00959,D000196
1292,DB00959,D018633
1293,DB00959,D006953
1294,DB00959,D018785
1295,DB00959,D011778
1296,DB00959,D015267
1297,DB00959,D056725
1298,DB00959,D007566
1299,DB00959,D014648
1300,DB00959,D009956
1301,DB00959,D001321
1302,DB00959,D011019
1303,DB00959,D010237
1304,DB00959,D016878
1305,DB00959,D015499
1306,DB00959,D014355
1307,DB00959,D008581
1308,DB00959,D004802
1309,DB00959,D014141
1310,DB00959,D000542
1311,DB00959,D001254
1312,DB00959,D001196
1313,DB00959,D008175
1314,DB00959,D052556
1315,DB00959,D013742
1316,DB00959,D007057
1317,DB00959,D015175
1318,DB00959,D006527
1319,DB00959,D005878
1320,DB00959,D007676
1321,DB00959,D006946
1322,DB00959,D005356
1323,DB00959,D053579
1324,DB00959,D003294
1325,DB00959,D011546
1326,DB00959,D014973
1327,DB00959,D020246
1328,DB00959,D005211
1329,DB00959,D009617
1330,DB00959,D002239
1331,DB00959,D018856
1332,DB00959,D006932
1333,DB00959,D003457
1334,DB00959,D005892
1335,DB00959,D005776
1336,DB00959,D020513
1337,DB00959,D000749
1338,DB00959,D005877
1339,DB00959,D014846
1340,DB00959,D003003
1341,DB00959,D024741
1342,DB00959,D010505
1343,DB00959,D018879
1344,DB00959,D003929
1345,DB00959,D008947
1346,DB00959,D063730
1347,DB00959,D020165
1348,DB00959,D008708
1349,DB00959,D003930
1350,DB00959,D000745
1351,DB00959,D009135
1352,DB00959,D019693
1353,DB00959,D007888
1354,DB00959,D012061
1355,DB00959,D013344
1356,DB00959,D002169
1357,DB00959,D000015
1358,DB00959,D013771
1359,DB00959,D020159
1360,DB00959,D014201
1361,DB00959,D016403
1362,DB00959,D001068
1363,DB00959,D007876
1364,DB00959,D007177
1365,DB00959,D018207
1366,DB00959,D020915
1367,DB00959,D006712
1368,DB00959,D006725
1369,DB00959,D004443
1370,DB00959,D000326
1371,DB00959,D003554
1372,DB00959,D014257
1373,DB00959,D006100
1374,DB00959,D011081
1375,DB00959,D012373
1376,DB00959,D020163
1377,DB00959,D007946
1378,DB00443,D001249
1379,DB00443,D003876
1380,DB00443,D001943
1381,DB00443,D001932
1382,DB00443,D009298
1383,DB00443,D012559
1384,DB00443,D001172
1385,DB00443,D006689
1386,DB00443,D003924
1387,DB00443,D001281
1388,DB00443,D001289
1389,DB00443,D003863
1390,DB00443,D001171
1391,DB00443,D004401
1392,DB00443,D009101
1393,DB00443,D001764
1394,DB00443,D007319
1395,DB00443,D001145
1396,DB00443,D001749
1397,DB00443,D006980
1398,DB00443,D001528
1399,DB00443,D006938
1400,DB00443,D001749
1401,DB00443,D009203
1402,DB00443,D001714
1403,DB00443,D006976
1404,DB00443,D006561
1405,DB00443,D002583
1406,DB00443,D006526
1407,DB00443,D001762
1408,DB00443,D007006
1409,DB00443,D003922
1410,DB00443,D010391
1411,DB00443,D001327
1412,DB00443,D002051
1413,DB00443,D001281
1414,DB00443,D007011
1415,DB00443,D006937
1416,DB00443,D004421
1417,DB00443,D001523
1418,DB00443,D007918
1419,DB00443,D006333
1420,DB00443,D004829
1421,DB00443,D003966
1422,DB00443,D006528
1423,DB00443,D004820
1424,DB00443,D006509
1425,DB00443,D001157
1426,DB00443,D007644
1427,DB00443,D009091
1428,DB00443,D009080
1429,DB00443,D005873
1430,DB00443,D005910
1431,DB00443,D004374
1432,DB00443,D012859
1433,DB00443,D008268
1434,DB00443,D007645
1435,DB00443,D002280
1436,DB00443,D001259
1437,DB00443,D006962
1438,DB00443,D003928
1439,DB00443,D001987
1440,DB00443,D003555
1441,DB00443,D008181
1442,DB00443,D007896
1443,DB00443,D004169
1444,DB00443,D002446
1445,DB00443,D008545
1446,DB00443,D006966
1447,DB00443,D010383
1448,DB00443,D002771
1449,DB00443,D004697
1450,DB00443,D008105
1451,DB00443,D005359
1452,DB00443,D001162
1453,DB00443,D008088
1454,DB00443,D002294
1455,DB00443,D003731
1456,DB00443,D006950
1457,DB00443,D008589
1458,DB00443,D008527
1459,DB00443,D002971
1460,DB00443,D010282
1461,DB00443,D004165
1462,DB00443,D005271
1463,DB00443,D001176
1464,DB00443,D006394
1465,DB00443,D006501
1466,DB00443,D012552
1467,DB00443,D009889
1468,DB00443,D000743
1469,DB00443,D012614
1470,DB00443,D003218
1471,DB00443,D015001
1472,DB00443,D003551
1473,DB00443,D006953
1474,DB00443,D007566
1475,DB00443,D001321
1476,DB00443,D011019
1477,DB00443,D010237
1478,DB00443,D008581
1479,DB00443,D004802
1480,DB00443,D001254
1481,DB00443,D001196
1482,DB00443,D008175
1483,DB00443,D005878
1484,DB00443,D007676
1485,DB00443,D006946
1486,DB00443,D005356
1487,DB00443,D003294
1488,DB00443,D011546
1489,DB00443,D009617
1490,DB00443,D002239
1491,DB00443,D006932
1492,DB00443,D003457
1493,DB00443,D005892
1494,DB00443,D005776
1495,DB00443,D000749
1496,DB00443,D005877
1497,DB00443,D010505
1498,DB00443,D003929
1499,DB00443,D008947
1500,DB00443,D008708
1501,DB00443,D003930
1502,DB00443,D000745
1503,DB00443,D009135
1504,DB00443,D007888
1505,DB00443,D012061
1506,DB00443,D002169
1507,DB00443,D000015
1508,DB00443,D006712
1509,DB00443,D006725
1510,DB00443,D004443
1511,DB00443,D000326
1512,DB00443,D003554
1513,DB00443,D006100
1514,DB00443,D011081
1515,DB00443,D012373
1516,DB00741,D003876
1517,DB00741,D001249
1518,DB00741,D001171
1519,DB00741,D001281
1520,DB00741,D006973
1521,DB00741,D006333
1522,DB00620,D001249
1523,DB00620,D003876
1524,DB00620,D001943
1525,DB00620,D001932
1526,DB00620,D009298
1527,DB00620,D010003
1528,DB00620,D001172
1529,DB00620,D006689
1530,DB00620,D003924
1531,DB00620,D007592
1532,DB00620,D010300
1533,DB00620,D004401
1534,DB00620,D009182
1535,DB00620,D003093
1536,DB00620,D009103
1537,DB00620,D005764
1538,DB00620,D009101
1539,DB00620,D001764
1540,DB00620,D020734
1541,DB00620,D010437
1542,DB00620,D005902
1543,DB00620,D001171
1544,DB00620,D014376
1545,DB00620,D010024
1546,DB00620,D003863
1547,DB00620,D001281
1548,DB00620,D016584
1549,DB00620,D000787
1550,DB00620,D008224
1551,DB00620,D002177
1552,DB00620,D001289
1553,DB00620,D006073
1554,DB00620,D012628
1555,DB00620,D003371
1556,DB00620,D012148
1557,DB00620,D008178
1558,DB00620,D007319
1559,DB00620,D009404
1560,DB00620,D013274
1561,DB00620,D003922
1562,DB00620,D008180
1563,DB00620,D009771
1564,DB00620,D020522
1565,DB00620,D006949
1566,DB00620,D001145
1567,DB00620,D002644
1568,DB00620,D031845
1569,DB00620,D015179
1570,DB00620,D013167
1571,DB00620,D014005
1572,DB00620,D017449
1573,DB00620,D002292
1574,DB00620,D001762
1575,DB00620,D010392
1576,DB00620,D016481
1577,DB00620,D015212
1578,DB00620,D004715
1579,DB00620,D054218
1580,DB00620,D008575
1581,DB00620,D010391
1582,DB00620,D009203
1583,DB00620,D002289
1584,DB00620,D001714
1585,DB00620,D015658
1586,DB00620,D017285
1587,DB00620,D006980
1588,DB00620,D001528
1589,DB00620,D029424
1590,DB00620,D006938
1591,DB00620,D046589
1592,DB00620,D001749
1593,DB00620,D001008
1594,DB00620,D016411
1595,DB00620,D011471
1596,DB00620,D007006
1597,DB00620,D003324
1598,DB00620,D013262
1599,DB00620,D018232
1600,DB00620,D012595
1601,DB00620,D006526
1602,DB00620,D000224
1603,DB00620,D010190
1604,DB00620,D065627
1605,DB00620,D013203
1606,DB00620,D010051
1607,DB00620,D000744
1608,DB00620,D005705
1609,DB00620,D000083242
1610,DB00620,D001228
1611,DB00620,D000544
1612,DB00620,D010033
1613,DB00620,D000437
1614,DB00620,D009765
1615,DB00620,D006976
1616,DB00620,D006030
1617,DB00620,D006561
1618,DB00620,D013036
1619,DB00620,D002583
1620,DB00620,D016553
1621,DB00620,D008010
1622,DB00620,D002819
1623,DB00620,D014890
1624,DB00620,D011928
1625,DB00620,D013968
1626,DB00620,D009447
1627,DB00620,D009128
1628,DB00620,D001327
1629,DB00620,D011085
1630,DB00620,D013700
1631,DB00620,D002051
1632,DB00620,D020329
1633,DB00620,D014010
1634,DB00620,D012868
1635,DB00620,D003234
1636,DB00620,D025241
1637,DB00620,D002178
1638,DB00620,D004938
1639,DB00620,D016889
1640,DB00620,D000077195
1641,DB00620,D005879
1642,DB00620,D010673
1643,DB00620,D020190
1644,DB00620,D009902
1645,DB00620,D009157
1646,DB00620,D010001
1647,DB00620,D010510
1648,DB00620,D000075222
1649,DB00620,D014917
1650,DB00620,D055752
1651,DB00620,D009290
1652,DB00620,D065768
1653,DB00620,D020275
1654,DB00620,D012541
1655,DB00620,D011111
1656,DB00620,D009396
1657,DB00620,D020326
1658,DB00620,D007011
1659,DB00620,D006937
1660,DB00620,D012512
1661,DB00620,D053098
1662,DB00620,D054179
1663,DB00620,D052018
1664,DB00620,D007873
1665,DB00620,D004892
1666,DB00620,D010373
1667,DB00620,D011695
1668,DB00620,D004832
1669,DB00620,D009373
1670,DB00620,D010916
1671,DB00620,D012507
1672,DB00620,D017241
1673,DB00620,D004421
1674,DB00620,D001523
1675,DB00620,D016112
1676,DB00620,D007918
1677,DB00620,D006333
1678,DB00620,D004829
1679,DB00620,D012516
1680,DB00620,D003966
1681,DB00620,D000312
1682,DB00620,D000690
1683,DB00620,D013736
1684,DB00620,D012514
1685,DB00620,D019851
1686,DB00620,D006528
1687,DB00620,D004820
1688,DB00620,D006509
1689,DB00620,D010911
1690,DB00620,D018273
1691,DB00620,D011087
1692,DB00620,D040181
1693,DB00620,D006934
1694,DB00620,D003550
1695,DB00620,D003453
1696,DB00620,D010488
1697,DB00620,D018288
1698,DB00620,D019578
1699,DB00620,D002602
1700,DB00620,D055953
1701,DB00620,D022124
1702,DB00620,D000848
1703,DB00620,D002386
1704,DB00620,D002647
1705,DB00620,D006069
1706,DB00620,D006954
1707,DB00620,D015043
1708,DB00620,D017114
1709,DB00620,D003424
1710,DB00620,D006111
1711,DB00620,D009165
1712,DB00620,D003480
1713,DB00620,D012010
1714,DB00620,D000505
1715,DB00620,D014820
1716,DB00620,D002862
1717,DB00620,D001072
1718,DB00620,D001606
1719,DB00620,D014435
1720,DB00620,D000881
1721,DB00620,D006086
1722,DB00620,D008228
1723,DB00620,D016649
1724,DB00620,D006828
1725,DB00620,D013587
1726,DB00620,D013915
1727,DB00620,D005738
1728,DB00620,D015228
1729,DB00620,D001759
1730,DB00620,D012509
1731,DB00620,D002822
1732,DB00620,D014406
1733,DB00620,D001157
1734,DB00620,D051474
1735,DB00620,D014402
1736,DB00620,D000562
1737,DB00620,D003047
1738,DB00620,D020790
1739,DB00620,D008219
1740,DB00620,D010284
1741,DB00620,D053206
1742,DB00620,D009190
1743,DB00620,D007251
1744,DB00620,D008288
1745,DB00620,D006660
1746,DB00620,D020961
1747,DB00620,D007644
1748,DB00620,D012532
1749,DB00620,D009091
1750,DB00620,D009080
1751,DB00620,D043183
1752,DB00620,D017515
1753,DB00620,D005873
1754,DB00620,D016585
1755,DB00620,D046152
1756,DB00620,D005910
1757,DB00620,D008269
1758,DB00620,D004374
1759,DB00620,D011020
1760,DB00620,D016736
1761,DB00620,D012859
1762,DB00620,D015352
1763,DB00620,D008268
1764,DB00620,D007645
1765,DB00620,D014802
1766,DB00620,D010930
1767,DB00620,D007943
1768,DB00620,D050031
1769,DB00620,D055728
1770,DB00620,D002280
1771,DB00620,D020385
1772,DB00620,D001259
1773,DB00620,D028226
1774,DB00620,D006962
1775,DB00620,D013132
1776,DB00620,D004422
1777,DB00620,D006816
1778,DB00620,D001477
1779,DB00620,D000707
1780,DB00620,D014437
1781,DB00620,D020388
1782,DB00620,D018263
1783,DB00620,D003928
1784,DB00620,D013174
1785,DB00620,D005198
1786,DB00620,D000347
1787,DB00620,D018197
1788,DB00620,D011225
1789,DB00620,D018798
1790,DB00620,D017488
1791,DB00620,D001987
1792,DB00620,D003555
1793,DB00620,D003586
1794,DB00620,D004893
1795,DB00620,D005687
1796,DB00620,D029503
1797,DB00620,D008181
1798,DB00620,D000141
1799,DB00620,D007896
1800,DB00620,D009855
1801,DB00620,D020514
1802,DB00620,D014123
1803,DB00620,D011115
1804,DB00620,D004169
1805,DB00620,D002446
1806,DB00620,D008545
1807,DB00620,D006966
1808,DB00620,D056693
1809,DB00620,D014927
1810,DB00620,D010383
1811,DB00620,D055623
1812,DB00620,D002771
1813,DB00620,D012612
1814,DB00620,D054221
1815,DB00620,D004697
1816,DB00620,D014245
1817,DB00620,D008105
1818,DB00620,D009437
1819,DB00620,D017490
1820,DB00620,D005359
1821,DB00620,D011125
1822,DB00620,D012555
1823,DB00620,D006929
1824,DB00620,D004761
1825,DB00620,D012175
1826,DB00620,D001162
1827,DB00620,D008088
1828,DB00620,D015419
1829,DB00620,D010229
1830,DB00620,D017229
1831,DB00620,D002780
1832,DB00620,D000172
1833,DB00620,D002294
1834,DB00620,D018901
1835,DB00620,D002006
1836,DB00620,D013919
1837,DB00620,D054437
1838,DB00620,D003731
1839,DB00620,D031249
1840,DB00620,D003414
1841,DB00620,D006950
1842,DB00620,D056729
1843,DB00620,D013322
1844,DB00620,D008589
1845,DB00620,D052537
1846,DB00620,D008527
1847,DB00620,D013964
1848,DB00620,D002971
1849,DB00620,D017492
1850,DB00620,D013920
1851,DB00620,D000306
1852,DB00620,D010282
1853,DB00620,D013922
1854,DB00620,D001474
1855,DB00620,D020096
1856,DB00620,D007922
1857,DB00620,D004165
1858,DB00620,D005271
1859,DB00620,D052536
1860,DB00620,D001176
1861,DB00620,D015211
1862,DB00620,D018357
1863,DB00620,D008305
1864,DB00620,D006394
1865,DB00620,D015459
1866,DB00620,D006501
1867,DB00620,D012552
1868,DB00620,D017887
1869,DB00620,D017681
1870,DB00620,D009889
1871,DB00620,D014202
1872,DB00620,D000743
1873,DB00620,D012614
1874,DB00620,D003218
1875,DB00620,D015001
1876,DB00620,D003551
1877,DB00620,D020194
1878,DB00620,D000196
1879,DB00620,D018633
1880,DB00620,D006953
1881,DB00620,D018785
1882,DB00620,D011778
1883,DB00620,D015267
1884,DB00620,D056725
1885,DB00620,D007566
1886,DB00620,D014648
1887,DB00620,D009956
1888,DB00620,D001321
1889,DB00620,D011019
1890,DB00620,D010237
1891,DB00620,D016878
1892,DB00620,D015499
1893,DB00620,D014355
1894,DB00620,D008581
1895,DB00620,D004802
1896,DB00620,D014141
1897,DB00620,D000542
1898,DB00620,D001254
1899,DB00620,D001196
1900,DB00620,D008175
1901,DB00620,D052556
1902,DB00620,D013742
1903,DB00620,D007057
1904,DB00620,D015175
1905,DB00620,D006527
1906,DB00620,D005878
1907,DB00620,D007676
1908,DB00620,D006946
1909,DB00620,D005356
1910,DB00620,D053579
1911,DB00620,D003294
1912,DB00620,D011546
1913,DB00620,D014973
1914,DB00620,D020246
1915,DB00620,D005211
1916,DB00620,D009617
1917,DB00620,D002239
1918,DB00620,D018856
1919,DB00620,D006932
1920,DB00620,D003457
1921,DB00620,D005892
1922,DB00620,D005776
1923,DB00620,D020513
1924,DB00620,D000749
1925,DB00620,D005877
1926,DB00620,D014846
1927,DB00620,D003003
1928,DB00620,D024741
1929,DB00620,D010505
1930,DB00620,D018879
1931,DB00620,D003929
1932,DB00620,D008947
1933,DB00620,D063730
1934,DB00620,D020165
1935,DB00620,D008708
1936,DB00620,D003930
1937,DB00620,D000745
1938,DB00620,D009135
1939,DB00620,D019693
1940,DB00620,D007888
1941,DB00620,D012061
1942,DB00620,D013344
1943,DB00620,D002169
1944,DB00620,D000015
1945,DB00620,D013771
1946,DB00620,D020159
1947,DB00620,D014201
1948,DB00620,D016403
1949,DB00620,D001068
1950,DB00620,D007876
1951,DB00620,D007177
1952,DB00620,D018207
1953,DB00620,D020915
1954,DB00620,D006712
1955,DB00620,D006725
1956,DB00620,D004443
1957,DB00620,D000326
1958,DB00620,D003554
1959,DB00620,D014257
1960,DB00620,D006100
1961,DB00620,D011081
1962,DB00620,D012373
1963,DB00620,D020163
1964,DB00620,D007946
1965,DB00635,D009394
1966,DB00635,D006973
1967,DB00635,D001249
1968,DB00635,D003876
1969,DB00635,D001943
1970,DB00635,D001932
1971,DB00635,D009298
1972,DB00635,D012559
1973,DB00635,D010003
1974,DB00635,D065631
1975,DB00635,D015451
1976,DB00635,D011565
1977,DB00635,D001172
1978,DB00635,D006689
1979,DB00635,D003924
1980,DB00635,D000152
1981,DB00635,D054198
1982,DB00635,D015470
1983,DB00635,D006319
1984,DB00635,D015464
1985,DB00635,D007592
1986,DB00635,D010300
1987,DB00635,D004401
1988,DB00635,D009182
1989,DB00635,D003093
1990,DB00635,D009103
1991,DB00635,D005764
1992,DB00635,D009101
1993,DB00635,D001764
1994,DB00635,D020734
1995,DB00635,D010437
1996,DB00635,D005902
1997,DB00635,D001171
1998,DB00635,D014376
1999,DB00635,D010024
2000,DB00635,D003863
2001,DB00635,D001281
2002,DB00635,D016584
2003,DB00635,D000787
2004,DB00635,D008224
2005,DB00635,D002177
2006,DB00635,D001289
2007,DB00635,D006073
2008,DB00635,D012628
2009,DB00635,D003371
2010,DB00635,D012148
2011,DB00635,D008178
2012,DB00635,D007319
2013,DB00635,D009404
2014,DB00635,D013274
2015,DB00635,D003922
2016,DB00635,D008180
2017,DB00635,D009771
2018,DB00635,D020522
2019,DB00635,D006949
2020,DB00635,D001145
2021,DB00635,D002644
2022,DB00635,D031845
2023,DB00635,D015179
2024,DB00635,D013167
2025,DB00635,D014005
2026,DB00635,D017449
2027,DB00635,D002292
2028,DB00635,D001762
2029,DB00635,D010392
2030,DB00635,D016481
2031,DB00635,D015212
2032,DB00635,D004715
2033,DB00635,D054218
2034,DB00635,D008575
2035,DB00635,D010391
2036,DB00635,D009203
2037,DB00635,D002289
2038,DB00635,D001714
2039,DB00635,D015658
2040,DB00635,D017285
2041,DB00635,D006980
2042,DB00635,D001528
2043,DB00635,D029424
2044,DB00635,D006938
2045,DB00635,D046589
2046,DB00635,D001749
2047,DB00635,D001008
2048,DB00635,D016411
2049,DB00635,D011471
2050,DB00635,D007006
2051,DB00635,D003324
2052,DB00635,D013262
2053,DB00635,D018232
2054,DB00635,D012595
2055,DB00635,D006526
2056,DB00635,D000224
2057,DB00635,D010190
2058,DB00635,D065627
2059,DB00635,D013203
2060,DB00635,D010051
2061,DB00635,D000744
2062,DB00635,D005705
2063,DB00635,D000083242
2064,DB00635,D001228
2065,DB00635,D000544
2066,DB00635,D010033
2067,DB00635,D000437
2068,DB00635,D009765
2069,DB00635,D006976
2070,DB00635,D006030
2071,DB00635,D006561
2072,DB00635,D013036
2073,DB00635,D002583
2074,DB00635,D016553
2075,DB00635,D008010
2076,DB00635,D002819
2077,DB00635,D014890
2078,DB00635,D011928
2079,DB00635,D013968
2080,DB00635,D009447
2081,DB00635,D009128
2082,DB00635,D001327
2083,DB00635,D011085
2084,DB00635,D013700
2085,DB00635,D002051
2086,DB00635,D020329
2087,DB00635,D014010
2088,DB00635,D012868
2089,DB00635,D003234
2090,DB00635,D025241
2091,DB00635,D002178
2092,DB00635,D004938
2093,DB00635,D016889
2094,DB00635,D000077195
2095,DB00635,D005879
2096,DB00635,D010673
2097,DB00635,D020190
2098,DB00635,D009902
2099,DB00635,D009157
2100,DB00635,D010001
2101,DB00635,D010510
2102,DB00635,D000075222
2103,DB00635,D014917
2104,DB00635,D055752
2105,DB00635,D009290
2106,DB00635,D065768
2107,DB00635,D020275
2108,DB00635,D012541
2109,DB00635,D011111
2110,DB00635,D009396
2111,DB00635,D020326
2112,DB00635,D007011
2113,DB00635,D006937
2114,DB00635,D012512
2115,DB00635,D053098
2116,DB00635,D054179
2117,DB00635,D052018
2118,DB00635,D007873
2119,DB00635,D004892
2120,DB00635,D010373
2121,DB00635,D011695
2122,DB00635,D004832
2123,DB00635,D009373
2124,DB00635,D010916
2125,DB00635,D012507
2126,DB00635,D017241
2127,DB00635,D004421
2128,DB00635,D001523
2129,DB00635,D016112
2130,DB00635,D007918
2131,DB00635,D006333
2132,DB00635,D004829
2133,DB00635,D012516
2134,DB00635,D003966
2135,DB00635,D000312
2136,DB00635,D000690
2137,DB00635,D013736
2138,DB00635,D012514
2139,DB00635,D019851
2140,DB00635,D006528
2141,DB00635,D004820
2142,DB00635,D006509
2143,DB00635,D010911
2144,DB00635,D018273
2145,DB00635,D011087
2146,DB00635,D040181
2147,DB00635,D006934
2148,DB00635,D003550
2149,DB00635,D003453
2150,DB00635,D010488
2151,DB00635,D018288
2152,DB00635,D019578
2153,DB00635,D002602
2154,DB00635,D055953
2155,DB00635,D022124
2156,DB00635,D000848
2157,DB00635,D002386
2158,DB00635,D002647
2159,DB00635,D006069
2160,DB00635,D006954
2161,DB00635,D015043
2162,DB00635,D017114
2163,DB00635,D003424
2164,DB00635,D006111
2165,DB00635,D009165
2166,DB00635,D003480
2167,DB00635,D012010
2168,DB00635,D000505
2169,DB00635,D014820
2170,DB00635,D002862
2171,DB00635,D001072
2172,DB00635,D001606
2173,DB00635,D014435
2174,DB00635,D000881
2175,DB00635,D006086
2176,DB00635,D008228
2177,DB00635,D016649
2178,DB00635,D006828
2179,DB00635,D013587
2180,DB00635,D013915
2181,DB00635,D005738
2182,DB00635,D015228
2183,DB00635,D001759
2184,DB00635,D012509
2185,DB00635,D002822
2186,DB00635,D014406
2187,DB00635,D001157
2188,DB00635,D051474
2189,DB00635,D014402
2190,DB00635,D000562
2191,DB00635,D003047
2192,DB00635,D020790
